course_code,course_title,department,outline_status,preferred_source_kind,preferred_source_name,preferred_academic_year,preferred_term,preferred_professors,preferred_document_urls,preferred_source_page_url,needs_review
COMPSCI 2GA3,Computer Architecture,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2GA3-+Bojan+Nokovic_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 2LC3,Logical Reasoning for Computer Science,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2LC3+-+Wolfram+Kahl_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 2ME3,Introduction to Software Development,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+2ME3+-+Irene+Yuan_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 3GC3,Computer Graphics,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3GC3_SFWRENG+3GC3+-+Yingying+Wang_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 3MI3,Principles of Programming Languages,COMPSCI,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,JP Rooney,https://mcmaster.simplesyllabusca.com/doc/jwqp0i424/Fall-2026-COMPSCI-3MI3-C01-ROONEYJP-Principles-of-Programming-Languages?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
COMPSCI 3RA3,Software Requirements and Security Considerations,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3RA3+_SFWRENG+3RA3-Sebastien+Mosser_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 3SH3,Computer Science Practice and Experience: Operating Systems,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3SH3_Neerja+Mhaskar_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 3VA3,Information Visualization and Visual Analytics,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3VA3+-+Swati+Mishra_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 3X03,Scientific Computation,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+3X03+_MECHTRON+3X03+_SFWRENG+4X03-Ned+Nedialkov_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4AL3,Applications of Machine Learning,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4AL3+_+SFWRENG+4AL3+-+Charles+Welch+_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4CR3,Applied Cryptography,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4CR3+-+Jake+Doliskani_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4HC3,Human Computer Interfaces,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4HC3+-+Denise+Geiskkovitch_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4ML3,Fundamentals of Machine Learning,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4ML3+-Hassan+Ashtiani_+Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4O03,Linear Optimization,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FSFWRENG+3O03+-+COMPSCI+4O03-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4TE3,Continuous Optimization,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TE3+-SFWRENG+4TE3-Antoine+Deza_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4TH3,Theory of Computation,COMPSCI,found,official_department,cas_macdrive,2026,fall,,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/files/?p=%2FCOMPSCI+4TH3+_SFWRENG+4TH3+-+George+Karakostas_Fall+2026.pdf&dl=1,https://macdrive.mcmaster.ca/d/7d49d94585344fbab735/,False
COMPSCI 4Z03,Directed Readings,COMPSCI,found,official_department,engineering_computing_software,,,,https://www.cas.mcmaster.ca/cas/0files/rsh_prj_frm_perm_cs4z03.pdf,https://www.eng.mcmaster.ca/cas/courses/,True
COMPSCI 4ZP6A,Capstone Project,COMPSCI,missing,,,,,,,,False
ECON 1B03,Introductory Microeconomics,ECON,missing,,,,,,,,False
ECON 1BB3,Introductory Macroeconomics,ECON,missing,,,,,,,,False
ECON 1ME3,Introduction to Mathematical Economics,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Anastasios Papanastasiou,https://mcmaster.simplesyllabusca.com/doc/z31rzzl3g/Fall-2026-ECON-1ME3-C01-PAPANASA-Introduction-to-Mathematical-Economics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 2A03,Economics of Labour-Market Issues,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Saeed-Ur-Rehman Rana,https://mcmaster.simplesyllabusca.com/doc/rqunmrlfb/Fall-2026-ECON-2A03-C01-RANAS3-Economics-of-Labour-Market-Issues?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 2B03,Analysis of Economic Data,ECON,missing,,,,,,,,False
ECON 2CC3,Health Economics and its Application to Health Policy,ECON,missing,,,,,,,,False
ECON 2I03,Financial Economics,ECON,missing,,,,,,,,False
ECON 2K03,Economic History of Canada,ECON,missing,,,,,,,,False
ECON 2NN3,Political Economy of Development,ECON,missing,,,,,,,,False
ECON 2P03,Economics of Professional Sports,ECON,missing,,,,,,,,False
ECON 2Y03,Intermediate Macroeconomics I,ECON,missing,,,,,,,,False
ECON 2YY3,Intermediate Macroeconomics II,ECON,missing,,,,,,,,False
ECON 2Z03,Intermediate Microeconomics I,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,,https://mcmaster.simplesyllabusca.com/doc/polmoc4pz/Fall-2026-ECON-2Z03-C02-HEZ13-Intermediate-Microeconomics-I?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 2ZZ3,Intermediate Microeconomics II,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Anastasios Papanastasiou,https://mcmaster.simplesyllabusca.com/doc/ipdj3wlsi/Fall-2026-ECON-2ZZ3-C01-PAPANASA-Intermediate-Microeconomics-II?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 3B03,Public Sector Economics: Expenditures,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Dr. Zhen He,https://mcmaster.simplesyllabusca.com/doc/usgitxxeb/Fall-2026-ECON-3B03-C01-HEZ13-Public-Sector-Economics-Expenditures?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 3BE3,Behavioural Economics,ECON,missing,,,,,,,,False
ECON 3E03,Applied Econometrics,ECON,missing,,,,,,,,False
ECON 3EE3,Econometrics I,ECON,missing,,,,,,,,False
ECON 3H03,International Monetary Economics,ECON,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Zachary Mahone,https://mcmaster.simplesyllabusca.com/doc/6jdjxjb05/Fall-2026-ECON-3H03-C01-MAHONEZ-International-Monetary-Economics?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ECON 3HH3,International Trade,ECON,missing,,,,,,,,False
ECON 3K03,Monetary Economics,ECON,missing,,,,,,,,False
ECON 3M03,Introduction to Game Theory,ECON,missing,,,,,,,,False
ECON 3T03,Economic Development,ECON,missing,,,,,,,,False
ECON 4F03,Methods of Inquiry in Economics,ECON,missing,,,,,,,,False
ECON 4FF3,Research Methods in Economics,ECON,missing,,,,,,,,False
ECON 4G03,Econometrics II,ECON,missing,,,,,,,,False
ECON 4M06A,Direct Research 1,ECON,missing,,,,,,,,False
ECON 4N03,Directed Research II,ECON,missing,,,,,,,,False
ECON 4T03,Advanced Economic Theory I,ECON,missing,,,,,,,,False
ELECBME 5P06A,Integrated Electrical & Biomedical Engineering Capstone Design Project,ELECBME,missing,,,,,,,,False
ELECENG 2CI4,Introduction to Circuit Analysis,ELECENG,found,official_department,engineering_electrical_computer,,,Shahrukh Athar,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE-2CI4-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,True
ELECENG 2MM3,Electrical Circuits and Power,ELECENG,found,official_department,engineering_electrical_computer,,,Phil Kollmeyer,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_2MM3-Fall-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,True
ELECENG 3EJ4,Electronic Devices and Circuits II,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Chih-Hung (James) Chen,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_3EJ4-Course-Outline-2026-27.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 3FK4,Electromagnetics II,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Shiva Kumar,https://www.eng.mcmaster.ca//app/uploads/2024/01/ELECENG-3FK4-Fall-Outline-2026.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 3N03,Analog Electronics for Measuring Systems,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Matiar Howlader,https://www.eng.mcmaster.ca//app/uploads/2024/01/ELECENG-3N03-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 3TP3,Signal & Systems,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Ian Bruce; Aleksandar Jeremic,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_3TP3-Course-Outline-Fall-2026-C01-C02.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 3TQ3,Advanced Probability and Random Processes,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Tim Field; Thia (Kiruba) Kirubarajan,https://www.eng.mcmaster.ca//app/uploads/2024/01/ELECENG-3TQ3-Course-Outline-2025-C02.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 4CL4,Control System Design,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Thia (Kiruba) Kirubarajan,https://www.eng.mcmaster.ca//app/uploads/2024/01/ELEC-ENG-4CL4-Course-Outline-2025.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 4EK4,Microelectronics,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Jamal Deen,https://www.eng.mcmaster.ca//app/uploads/2024/01/ElecEng_4EK4-Fall-2026-Course-Outline.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 4FJ4,Devices and Antennas for Wireless Systems,ELECENG,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Natalia K. Nikolova,https://mcmaster.simplesyllabusca.com/doc/46hduoiq9/Fall-2026-ELECENG-4FJ4-L03-TALIA-Devices-and-Antennas-for-Wireless-Systems?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ELECENG 4OI6A,Engineering Design,ELECENG,found,official_department,engineering_electrical_computer,2026,fall,Shahram Shirani; Jennifer Bauman,https://www.eng.mcmaster.ca//app/uploads/2024/01/EE_4OI6_outline_2026-27.pdf,https://www.eng.mcmaster.ca/ece/courses/,False
ELECENG 4OJ4,Research Project,ELECENG,missing,,,,,,,,False
ELECENG 4PK4,Power Electronics,ELECENG,missing,,,,,,,,False
ENGINEER 1EE0,Introduction to Career Planning & Employment,ENGINEER,missing,,,,,,,,False
ENGINEER 1P13A,Integrated Cornerstone Design Projects in Engineering,ENGINEER,missing,,,,,,,,False
ENGINEER 2EC0,Engineering Work Term,ENGINEER,missing,,,,,,,,False
ENGINEER 3IC0,Full-Time Internship for International Students,ENGINEER,missing,,,,,,,,False
ENGINEER 4A03,"Ethics, Equity and Law in Engineering",ENGINEER,missing,,,,,,,,False
ENGINEER 4EX3A,Experiential Engineering Design,ENGINEER,missing,,,,,,,,False
ENGNMGT 2AA3,Communication Skills,ENGNMGT,missing,,,,,,,,False
ENGNMGT 4A03,Innovation Driven Project Development and Management,ENGNMGT,missing,,,,,,,,False
ENGNMGT 5B03,Engineering and Management Capstone,ENGNMGT,missing,,,,,,,,False
ENGPHYS 2CD4,Computational Mechanics: Dynamics,ENGPHYS,found,official_department,engineering_engineering_physics,,,Matthew Minnick,https://www.eng.mcmaster.ca//app/uploads/2024/01/EP2CD4-Course-Outline_2026.06.30.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 2E04,Analog and Digital Circuits,ENGPHYS,found,official_department,engineering_engineering_physics,,,Jonathan Bradley,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGPHYS-2E04-Course-Outline-Fall-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 2NE3,Thermal Systems Design,ENGPHYS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Peter Mascher,https://mcmaster.simplesyllabusca.com/doc/g0608harv/Fall-2026-ENGPHYS-2NE3-C01-MASCHER-Thermal-Systems-Design?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ENGPHYS 2NM4,Numerical Methods for Engineering,ENGPHYS,found,simple_syllabus,McMaster Simple Syllabus,2026,fall,Michael Welland,https://mcmaster.simplesyllabusca.com/doc/4xmglz21u/Fall-2026-ENGPHYS-2NM4-C01-WELLANDM-Numerical-Methods-for-Engineering?mode=view,https://mcmaster.simplesyllabusca.com/api2/doc-library-search,False
ENGPHYS 3BA3,Circuits with Non-Linear and Active Components,ENGPHYS,found,official_department,engineering_engineering_physics,,,Adriaan Buijs,https://www.eng.mcmaster.ca//app/uploads/2024/01/EP3BA3-CourseOutline-2026-v0.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 3ES3,Introduction to Energy Systems,ENGPHYS,found,official_department,engineering_engineering_physics,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-ENG-PHYS-3ES3-Introduction-to-Energy-Systems_v1_UG_EngPhys_August-2025.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 3H04A,Research Project in Engineering Physics,ENGPHYS,missing,,,,,,,,False
ENGPHYS 3SP3,Space Systems Engineering,ENGPHYS,found,official_department,engineering_civil,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGPHYS_3SP3_Course_Outline_UG_EngPhys_Fall_20250909.pdf,https://www.eng.mcmaster.ca/civil/courses/,True
ENGPHYS 3W03,Signals and Systems for Engineering,ENGPHYS,found,official_department,engineering_engineering_physics,,,Trevor Smith,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-3W03-2026-Fall.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 4A06A,Engineering Physics Design and Synthesis Project,ENGPHYS,found,official_department,engineering_engineering_physics,,,Adrian Kitai,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-4A06-2026-2027.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 4H04A,Research Project in Engineering Physics,ENGPHYS,found,official_department,engineering_engineering_physics,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-3H04-and-4H04.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 4QC3,Introduction to Quantum Computing,ENGPHYS,found,official_department,engineering_engineering_physics,,,Ray LaPierre,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-4QC3-Fall-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGPHYS 4Z04,Semiconductor Manufacturing Technology,ENGPHYS,found,official_department,engineering_engineering_physics,,,Gitanjali Kolhatkar,https://www.eng.mcmaster.ca//app/uploads/2024/01/Course-Outline-4Z04-2026.pdf,https://www.eng.mcmaster.ca/engphys/courses/,True
ENGSOCTY 2X03,Inquiry in an Engineering Context I,ENGSOCTY,missing,,,,,,,,False
ENGSOCTY 3Y03,Technology and Society,ENGSOCTY,missing,,,,,,,,False
ENGSOCTY 3Z03,Preventive Engineering: Environmental Perspectives,ENGSOCTY,missing,,,,,,,,False
ENGSOCTY 4X03A,Inquiry in an Engineering Context III,ENGSOCTY,missing,,,,,,,,False
ENGSOCTY 4Y03,Society Capstone Design,ENGSOCTY,missing,,,,,,,,False
ENGTECH 1CH3,Chemistry,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1ch3_-_fall_2021_course_outline_template.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 1CP3,C++ Programming,ENGTECH,found,official_department,engineering_technology,,,Nasim Muhammad,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1cp3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 1ET0,Introduction to the Technology Co-op Program,ENGTECH,missing,,,,,,,,False
ENGTECH 1MC3,Mathematics I,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1mc3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 1PH3,Physics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1ph3_-_fall_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 1PP3,Programming Fundamentals,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_1pp3_fall2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 2EE0,Four Month Co-op Experience I,ENGTECH,missing,,,,,,,,False
ENGTECH 2ES3,Engineering Statistics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_2es3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 2ET0,Four Month Co-op Experience I,ENGTECH,missing,,,,,,,,False
ENGTECH 2MA3,Mathematics III,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGTECH-2MA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3DM3,Discrete Mathematics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3dm3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3EE0,Four Month Co-op Experience II,ENGTECH,missing,,,,,,,,False
ENGTECH 3ES3,Engineering Statistics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENGTECH-3ES3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3ET0,Four Month Co-op Experience II,ENGTECH,missing,,,,,,,,False
ENGTECH 3FE3,Finite Element Analysis,ENGTECH,found,official_department,engineering_technology,,,"Seshasai Srinivasan, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3fe3-course_outline.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3MA3,Mathematics V,ENGTECH,missing,,,,,,,,False
ENGTECH 3ML3,Strength of Materials,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3ml3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3SD3,Statics and Dynamics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3sd3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3SP3,Structure and Properties of Materials,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3sp3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3ST3,Probability and Statistics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3st3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 3TD3,Thermodynamics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_3td3_-_summer_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 4AI3,Artificial Intelligence,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/05/ENGTECH-4AI3-C01-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 4CT3,Systems and Control,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4ct3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 4EE0,Four Month Co-op Experience III,ENGTECH,missing,,,,,,,,False
ENGTECH 4FD3,Senior Engineering Project,ENGTECH,found,official_department,engineering_technology,,,"Seshasai Srinivasan, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4fd3_-_winter_2022.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 4MA3,Advanced Mathematics,ENGTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/engtech_4ma3_course_outline_fall_2021.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENGTECH 4TF3,Mechanics of Fluids,ENGTECH,missing,,,,,,,,False
ENRTECH 3EM3,Transmission Lines and Electromagnetics,ENRTECH,missing,,,,,,,,False
ENRTECH 3EP3,Power Systems and Electrical Machines,ENRTECH,found,official_department,engineering_technology,,,"Chi Tang, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-3EP3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENRTECH 3MI3,Measurements and Instrumentation,ENRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-3MI3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENRTECH 4CA3,Computer Applications in Power System Engineering,ENRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4CA3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENRTECH 4PD3,Power System Analysis and Control,ENRTECH,found,official_department,engineering_technology,,,"Chi Tang, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4PD3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENRTECH 4PM3,Power Protection and Maintenance I,ENRTECH,found,official_department,engineering_technology,,,"Chi Tang, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4PM3-Fall-2023-2.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
ENRTECH 4RG3,Renewable Generation,ENRTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/ENRTECH-4RG3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
EPHYSBME 5P06A,Integrated Engineering Physics & Biomedical Engineering Capstone Design Project,EPHYSBME,missing,,,,,,,,False
GENTECH 1PC3,Professional Communications,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-1PC3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 2MP3,Management Principles,GENTECH,found,official_department,engineering_technology,,,"Hoda Kamel, P.Eng.",https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-2MP3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3EE3,Engineering Economics,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3EE3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3FF3,Financial Systems,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3FF3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3FS3,Financial Systems,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3FS3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3LS3,Quality Control and Assurance Methods,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/06/GENTECH-3LS3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3MB3,Fundamentals of Marketing,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MB3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3MP3,Management Principles,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MP3-C01-Winter.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 3MT3,Project Management,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-3MT3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4EM3,Legal and Regulatory Issues,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4EM3-Winter-2024.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4EN3,Entrepreneurial Thinking and Innovation,GENTECH,found,official_department,engineering_technology,,,,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-SFGNTECH-4EN3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4FT3,Strategic Management,GENTECH,found,official_department,engineering_technology,,,Allan MacKenzie,https://www.eng.mcmaster.ca//app/uploads/2024/01/GENTECH-4FT3-Fall-2023.pdf,https://www.eng.mcmaster.ca/sept/courses/,True
GENTECH 4MO3,Operations Management,GENTECH,missing,,,,,,,,False
