course_code,course_title,department,academic_year,term,section,professor_name,document_url,source_page_url,source_kind,source_name,source_priority,is_preferred,needs_review,retrieved_at
COMMERCE 3FB3,Securities Analysis,COMMERCE,2025,fall,C01,M. Hatcher,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FB3-F25Hatcher.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FB3,Securities Analysis,COMMERCE,2025,fall,C02,K. Malinova,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/3FB3-Outline-F25-C02-Malinova.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FB3,Securities Analysis,COMMERCE,2025,fall,C05,Y. Hashemisanjani,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FB3-F25-Hashemisanjani.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FB3,Securities Analysis,COMMERCE,2025,summer,,H. Masoumi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/05/Comm-3FB3-S25-Hamidreza.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FD3,Financial Modelling,COMMERCE,2026,winter,,Y. Zhao,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/3FD3-W26-Y.-Zhao.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fd3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FD3,Financial Modelling,COMMERCE,2025,fall,C01-C03,Z. Alam,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FD3-F25-Alam-C01-03.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fd3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FD3,Financial Modelling,COMMERCE,2025,summer,,R. Liu,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/05/Comm-3FD3-S25-Ruinan.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fd3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FH3,Alternative Investments and Portfolio Management,COMMERCE,2026,winter,,A. Mahmood,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/01/3FH3-W26-A.-Mahmood.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fh3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FH3,Alternative Investments and Portfolio Management,COMMERCE,2025,fall,,Q. Yang,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FH3-F25-Qian-Yang.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fh3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FH3,Alternative Investments and Portfolio Management,COMMERCE,2025,winter,,A. Mahmood,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/01/3FH3-W25-Mahmood-rev.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fh3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FI3,Market Trading with Options and Futures,COMMERCE,2026,winter,,J. Siam,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/3FI3-W26-Siam.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fi3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FI3,Market Trading with Options and Futures,COMMERCE,2025,fall,,J. Siam,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FI3-F25-Siam.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FI3,Market Trading with Options and Futures,COMMERCE,2025,winter,,J. Siam,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/01/3FI3-W2025-Siam.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2025,fall,C01,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FK3-F25-Sarkar-C01.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2025,fall,C02,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/3FK3-F25-Sarkar-C02.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2024,fall,C01,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/3FK3-C01-F24-Sarkar.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2024,fall,C02,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/3FK3-C02-F24-Sarkar.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2023,fall,C01,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/3FK3-C01-course-outline-Sarkar-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3FK3,Intermediate Corporate Finance,COMMERCE,2023,fall,C02,S. Sarkar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/3FK3-C02-course-outline-Sarkar-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/3fk3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3KA3,System Analysis and Design,COMMERCE,2025,fall,C01,A. Montazemi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3KA3-F25-course-outline-Montazemi-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/3ka3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3KA3,System Analysis and Design,COMMERCE,2025,fall,C02,A. Montazemi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3KA3-F25-course-outline-Montazemi-C02.pdf,https://ug.degroote.mcmaster.ca/descriptions/3ka3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3KA3,System Analysis and Design,COMMERCE,2024,fall,C01,A. Montazemi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/COMM-3KA3-F24-course-outline-Montazemi.pdf,https://ug.degroote.mcmaster.ca/descriptions/3ka3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3KA3,System Analysis and Design,COMMERCE,2024,fall,C02,A. Montazemi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/COMM-3KA3-F24-course-outline-Montazemi-2.pdf,https://ug.degroote.mcmaster.ca/descriptions/3ka3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3KA3,System Analysis and Design,COMMERCE,2023,fall,"C01, C02",M. Akgul,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/08/COMM-3KA3-F23-course-outline-Akgul-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/3ka3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MB3,Consumer Behaviour,COMMERCE,2026,winter,,M. Hupfer,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-3MB3-W26-Hupfer.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mb3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MB3,Consumer Behaviour,COMMERCE,2025,fall,,M. Hupfer,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3MB3-F25-Hupfer.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MB3,Consumer Behaviour,COMMERCE,2025,winter,,M. Hupfer,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-3MB3-W25-Hupfer_For-Public-Posting.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2026,winter,"C01, C03",M. Malik,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-3MC3-C01-C03-W26-Malik.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2026,winter,"C02, C08",K. C. Lesage,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-3MC3-C02-C08-W26-Lesage.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2026,winter,"C04, C05",M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-3MC3-C04-C05-W26-Ryder.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,fall,"C01, C07, C08, C11",B. Sud,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/COMM-3MC3-F25-C01-C07-C08-C11-Sud.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,fall,C02,A. Pujari,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3MC3-F25_TUESDAY_C02-Pujari.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,fall,C03,A. Pujari,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3MC3-F25_FRIDAY_C03-Pujari.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,fall,"C04, C05, C06",M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/COMM-3MC3-F25-C04-C05-C06-Ryder.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,fall,"C09, C10",M. Wu,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-3MC3-F25-C09-C10-Wu_M.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,winter,"C01, C03",M. Malik,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-3MC3-C01-C03-W25-Malik.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,winter,"C02, C10",M. Wu,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-3MC3-C02-C10-W25-M-Wu.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 3MC3,Applied Marketing Management,COMMERCE,2025,winter,"C04, C05, C06",M. Ryder,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-3MC3-C04-C05-C06-W25-Ryder_UPDATED.pdf,https://ug.degroote.mcmaster.ca/descriptions/3mc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AA3,Managerial Accounting II,COMMERCE,2026,winter,,A. S. Merali,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/4AA3-W26-Merali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4aa3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AA3,Managerial Accounting II,COMMERCE,2025,fall,,A. S. Merali,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4AA3-F25-Merali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4aa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AA3,Managerial Accounting II,COMMERCE,2025,winter,,A.S. Merali,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/4AA3-W25-Merali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4aa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AA3,Managerial Accounting II,COMMERCE,2025,winter,C01,A.S. Merali,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/4AA3-A721-W25-Merali.pdf,https://ug.degroote.mcmaster.ca/descriptions/4aa3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AC3,Advanced Financial Accounting,COMMERCE,2026,winter,,Y. Kwok,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/4AC3-W26-Kwok.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ac3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AC3,Advanced Financial Accounting,COMMERCE,2025,fall,,K. Veenstra,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4AC3-F25-Veenstra.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ac3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AC3,Advanced Financial Accounting,COMMERCE,2025,winter,,Y. Kwok,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/01/4AC3-W25-FINAL-Kwok.pdf,https://ug.degroote.mcmaster.ca/descriptions/4ac3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AF3,Accounting Theory,COMMERCE,2026,winter,,J. Jin,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/4AF3-W26-Jin.pdf,https://ug.degroote.mcmaster.ca/descriptions/4af3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AF3,Accounting Theory,COMMERCE,2025,fall,,K. Veenstra,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4AF3-F25-Veenstra.pdf,https://ug.degroote.mcmaster.ca/descriptions/4af3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4AF3,Accounting Theory,COMMERCE,2025,winter,C01,A. Liu,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/4AF3-W25-Revised-Liu.pdf,https://ug.degroote.mcmaster.ca/descriptions/4af3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BB3,Recruitment and Selection,COMMERCE,2026,winter,C01,Y. Yao,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/COMM-4BB3-W26-course-outline-Yao-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bb3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BB3,Recruitment and Selection,COMMERCE,2025,fall,C01,Y.Yao,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4BB3-F25-course-outline-Yao.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BB3,Recruitment and Selection,COMMERCE,2025,winter,"C01, C02",R. Alasadi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4BB3-W25-course-outline-Alasadi.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bb3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BI3,Training and Development,COMMERCE,2025,fall,C01,H. Chen,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4BI3-F25-course-outline-Chen.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bi3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BI3,Training and Development,COMMERCE,2024,fall,C01,S. Wilfred,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/COMM-4BI3-F24-course-outline-Wilfred.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BI3,Training and Development,COMMERCE,2023,fall,C01,B. Zoogah,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/08/COMM-4BI3-F23-course-outline-Zoogah-1.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bi3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BL3,Occupational Health and Safety Management,COMMERCE,2025,fall,C01,L. Djelalian-Pepper,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/COMM-4BL3-F25-course-outline-Djelalian-Pepper.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bl3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BL3,Occupational Health and Safety Management,COMMERCE,2024,fall,C02,L. Djelalian-Pepper,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/Comm-4BL3-F24-course-outline-Djelalian.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bl3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4BL3,Occupational Health and Safety Management,COMMERCE,2023,fall,C02,L. Djelalian-Pepper,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/09/COMM-4BL3-F23-course-outline-Djelalian-Pepper.pdf,https://ug.degroote.mcmaster.ca/descriptions/4bl3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4DA3,Modelling and Prescriptive Analytics,COMMERCE,2025,fall,C01,Z. Vosooghi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4DA3-F25-course-outline-Vosooghi.pdf,https://ug.degroote.mcmaster.ca/descriptions/4da3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4DA3,Modelling and Prescriptive Analytics,COMMERCE,2024,fall,C01,Z. Vosooghi,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/COMM-4DA3-F24-course-outline-Vosooghi.pdf,https://ug.degroote.mcmaster.ca/descriptions/4da3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4DA3,Modelling and Prescriptive Analytics,COMMERCE,2023,fall,C01,M. Verma,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/COMM-4DA3-F23-course-outline-Verma.pdf,https://ug.degroote.mcmaster.ca/descriptions/4da3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4EL3,Experiential Learning in Business,COMMERCE,,,,"Download the proposal form (for 4EL3) and fill it out with your supervisor. The form includes information about the components of the course, evaluation, and deadlines.",https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/12/4EL3-Experiential-Learning-Project-Proposal-Outline_v.-Nov-23.pdf,https://ug.degroote.mcmaster.ca/descriptions/4el3/,official_department,degroote_commerce,2,True,True,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FC3,Ethics and Professional Practice in Finance,COMMERCE,2025,fall,C01,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4FC3-C01-F25-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fc3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FC3,Ethics and Professional Practice in Finance,COMMERCE,2024,fall,,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4FC3-F24-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FC3,Ethics and Professional Practice in Finance,COMMERCE,2023,fall,,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/COM-4FC3-F23-bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fc3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FL3,Personal Financial Management,COMMERCE,2026,winter,,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/12/4FL3-W26-S.-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fl3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FL3,Personal Financial Management,COMMERCE,2025,fall,,S. Cheung,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4FL3-F25-Cheung.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fl3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FL3,Personal Financial Management,COMMERCE,2025,summer,,S.Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/05/4FL3-S25-ver-2-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fl3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FP3,Personal Finance,COMMERCE,2025,fall,,S. Cheung,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/4FP3-F25-Cheung.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fp3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FP3,Personal Finance,COMMERCE,2024,fall,,S. Cheung,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4FP3-F24-Cheung.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fp3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FP3,Personal Finance,COMMERCE,2023,fall,,S. Cheung,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/4FP3-F23-Cheung.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fp3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FR3,Insurance and Risk Management,COMMERCE,2024,fall,,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4FR3-F24-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fr3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FR3,Insurance and Risk Management,COMMERCE,2023,fall,,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/COM-4FR3-F23-bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fr3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FR3,Insurance and Risk Management,COMMERCE,2022,fall,C01,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2022/09/4FR3-F22-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fr3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FW3,Finance for Entrepreneurs,COMMERCE,2025,fall,,T. Chamberlain,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/09/4FW3-F25-Chamberlain.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fw3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FW3,Finance for Entrepreneurs,COMMERCE,2024,fall,C01,T. Gerginis,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4FW3-F24-Gerginis-FINAL.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fw3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FW3,Finance for Entrepreneurs,COMMERCE,2024,fall,C02,S. Bose,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/08/4FW3-C02-F24-Bose.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fw3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4FW3,Finance for Entrepreneurs,COMMERCE,2023,fall,,W. Ahmad,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2023/09/4FW3-F23-Ahmad.pdf,https://ug.degroote.mcmaster.ca/descriptions/4fw3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KF3,Project Management,COMMERCE,2026,winter,"C01, C02",N.Wagner,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2026/01/COMM-4KF3-W26-course-outline-Wagner.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kf3/,official_department,degroote_commerce,2,True,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KF3,Project Management,COMMERCE,2025,fall,"C01, C02",B. Detlor,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2025/08/COMM-4KF3-F25-course-outline-Detlor.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kf3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
COMMERCE 4KF3,Project Management,COMMERCE,2025,winter,C01,M. Munawar,https://ug.degroote.mcmaster.ca/wp-content/uploads/sites/91/2024/12/COMM-4KF3-W25-course-outline-Munawar.pdf,https://ug.degroote.mcmaster.ca/descriptions/4kf3/,official_department,degroote_commerce,2,False,False,2026-09-04T19:34:27.544988+00:00
